userID;fecha
FakeUser42;12/01/2024_10:07
unixTimestamp;Timestamp;Situacion;Carga Cognitiva;Valor;Desviación
1705050995,80315;530,76868;Test1;LOW;0,2532249;0,1440606
1705050996,80340;531,76892;Test1;MEDIUM;0,5105434;0,1296426
1705050997,80335;532,76886;Test1;MEDIUM;0,4862177;0,1239131
1705050998,80384;533,76898;Test1;MEDIUM;0,4441959;0,09149555
1705050999,80355;534,76868;Test1;MEDIUM;0,5251501;0,1205328
1705051000,80340;535,76862;Test1;LOW;0,2818072;0,1335015
1705051001,80444;536,76990;Test1;LOW;0,3297658;0,1316279
1705051002,79871;537,76398;Test1;MEDIUM;0,5496918;0,130997
1705051003,79873;538,76385;Test1;MEDIUM;0,5429826;0,1338764
1705051004,79825;539,76343;Test1;MEDIUM;0,5199274;0,150006
1705051005,79869;540,76416;Test1;MEDIUM;0,3305629;0,1622624
1705051006,79868;541,76392;Test1;LOW;0,3094157;0,168226
1705051007,79867;542,76404;Test1;LOW;0,2920683;0,1494704
1705051008,79863;543,76385;Test1;LOW;0,2703365;0,1513359
1705051009,79862;544,76392;Test1;LOW;0,2674567;0,1199587
1705051010,79816;545,76355;Test1;LOW;0,2611194;0,118543
1705051011,79859;546,76392;Test1;LOW;0,2413926;0,1171192
1705051012,79858;547,76398;Test1;LOW;0,1995448;0,1298888
1705051013,79834;548,76367;Test1;LOW;0,1421031;0,1286764
1705051014,79848;549,76392;Test1;LOW;0,128654;0,1288312
1705051015,79857;550,76373;Test1;LOW;0,1195653;0,1236025
1705051016,79809;551,76343;Test1;LOW;0,244044;0,1323349
1705051017,79831;552,76349;Test1;MEDIUM;0,4614729;0,1191719
1705051018,79802;553,76331;Test1;MEDIUM;0,3917846;0,1131445
1705051019,79807;554,76361;Test1;MEDIUM;0,3925186;0,1109396
1705051020,81027;555,77563;Test1;MEDIUM;0,4255952;0,1090297
1705051021,80958;556,77509;Test1;MEDIUM;0,4671468;0,1130326
1705051022,81040;557,77582;Test1;MEDIUM;0,5048126;0,111999
1705051023,81001;558,77551;Test1;MEDIUM;0,58701;0,1238326
1705051024,81029;559,77563;Test1;MEDIUM;0,4915916;0,1576388
1705051025,81037;560,77588;Test1;MEDIUM;0,5159166;0,1383986
1705051026,80985;561,77533;Test1;MEDIUM;0,5725919;0,1287929
1705051027,81040;562,77588;Test1;MEDIUM;0,5700599;0,1245443
1705051028,79839;563,76379;Test1;MEDIUM;0,5773317;0,1139761
1705051029,81033;564,77551;Test1;MEDIUM;0,5117835;0,1172501
1705051030,81034;565,77551;Test1;MEDIUM;0,5034478;0,1160165
1705051031,80986;566,77539;Test1;HIGH;0,6671895;0,1164839
1705051032,80296;567,76813;Test1;MEDIUM;0,457278;0,1197469
1705051033,80299;568,76855;Test1;MEDIUM;0,6493901;0,1142885
1705051034,80336;569,76886;Test1;HIGH;0,8825679;0,05940211
1705051035,80341;570,76880;Test1;MEDIUM;0,6340715;0,05755027
1705051036,80329;571,76880;Test1;MEDIUM;0,6538029;0,0531307
1705051037,80292;572,76843;Test1;HIGH;0,8199824;0,06493018
1705051038,80327;573,76843;Test1;HIGH;0,7331075;0,08195405
1705051039,80350;574,76892;Test1;MEDIUM;0,6405082;0,0796001
1705051040,80312;575,76849;Test1;MEDIUM;0,4701928;0,07964845
1705051041,80390;576,76941;Test1;MEDIUM;0,4076158;0,08717537
1705051042,80195;577,76733;Test1;MEDIUM;0,4284216;0,1025771
1705051043,80298;578,76855;Test1;MEDIUM;0,3830694;0,1105126
1705051044,80277;579,76819;Test1;LOW;0,2958653;0,1182536
1705051045,80394;580,76935;Test1;LOW;0,2333443;0,1267118
1705051046,80295;581,76855;Test1;MEDIUM;0,4760161;0,1307978
1705051047,80292;582,76837;Test1;MEDIUM;0,525718;0,1013175
1705051048,80329;583,76862;Test1;MEDIUM;0,5418693;0,08451214
1705051049,80312;584,76868;Test1;MEDIUM;0,5351076;0,09266882
1705051050,80341;585,76880;Test1;MEDIUM;0,5079007;0,1258692
1705051051,80310;586,76843;Test1;MEDIUM;0,5311994;0,1327383
1705051052,80386;587,76923;Test1;MEDIUM;0,5205275;0,1486758
1705051053,80290;588,76837;Test1;MEDIUM;0,5409265;0,1382925
1705051054,80260;589,76782;Test1;MEDIUM;0,5235348;0,1532157
1705051055,80359;590,76886;Test1;MEDIUM;0,5312567;0,1475238
1705051056,80381;591,76910;Test1;LOW;0,2493002;0,1665909
1705051057,80343;592,76868;Test1;LOW;0,2576212;0,168341
1705051058,80304;593,76831;Test1;LOW;0,2654851;0,1913893
1705051059,80312;594,76837;Test1;LOW;0,2463216;0,2001961
1705051060,80276;595,76825;Test1;LOW;0,2901397;0,1990855
1705051061,80326;596,76843;Test1;MEDIUM;0,3518539;0,2049356
1705051062,80346;597,76855;Test1;MEDIUM;0,3526849;0,1869794
1705051063,80322;598,76868;Test1;MEDIUM;0,347584;0,1796836
1705051064,80335;599,76862;Test1;MEDIUM;0,3338974;0,1702902
1705051065,80289;600,76849;Test1;MEDIUM;0,3377315;0,1574794
1705051066,80309;601,76862;Test1;LOW;0,3270817;0,1491038
1705051067,80344;602,76868;Test1;MEDIUM;0,5424622;0,1536259
1705051068,80450;603,77026;Test1;MEDIUM;0,5487316;0,1518624
1705051069,80318;604,76880;Test1;MEDIUM;0,4815337;0,1411581
1705051070,80341;605,76855;Test1;MEDIUM;0,4715888;0,1436697
1705051071,80330;606,76849;Test1;MEDIUM;0,4896837;0,1545292
1705051072,80365;607,76886;Test1;MEDIUM;0,4792928;0,1517572
1705051073,80333;608,76880;Test1;MEDIUM;0,4638954;0,1553546
1705051074,80308;609,76825;Test1;MEDIUM;0,4458087;0,1530747
1705051075,80277;610,76825;Test1;MEDIUM;0,4447597;0,1483999
1705051076,80336;611,76855;Test1;MEDIUM;0,4251972;0,1502963
1705051077,80340;612,76862;Test1;MEDIUM;0,4298844;0,1531564
1705051078,80318;613,76831;Test1;MEDIUM;0,405176;0,147487
1705051079,80329;614,76862;Test1;MEDIUM;0,42226;0,1502541
1705051080,80260;615,76807;Test1;MEDIUM;0,4377363;0,1557257
1705051081,80308;616,76837;Test1;MEDIUM;0,4298247;0,1555512
1705051082,79393;617,75952;Test1;MEDIUM;0,4722587;0,1569346
1705051083,80321;618,76843;Test1;HIGH;0,6798173;0,1577988
1705051084,80278;619,76837;Test1;MEDIUM;0,4266689;0,1673553
1705051085,80247;620,76782;Test1;MEDIUM;0,4790518;0,1844811
1705051086,80295;621,76819;Test1;HIGH;0,7194154;0,1733928
1705051087,80260;622,76801;Test1;HIGH;0,7109698;0,1795846
1705051088,80258;623,76788;Test1;HIGH;0,6957058;0,1831526
1705051089,79181;624,75714;Test1;HIGH;0,6850778;0,1881187
1705051090,80313;625,76837;Test1;HIGH;0,6846499;0,1999345
1705051091,80295;626,76837;Test1;HIGH;0,6804252;0,2006729
1705051092,80340;627,76880;Test1;HIGH;0,667787;0,2003493
1705051093,80304;628,76849;Test1;MEDIUM;0,6522818;0,1970976
1705051094,80327;629,76880;Test1;MEDIUM;0,625309;0,1983029
1705051095,80325;630,76880;Test1;MEDIUM;0,6195258;0,1997103
1705051096,80294;631,76807;Test1;MEDIUM;0,6163555;0,2022861
1705051097,80322;632,76843;Test1;MEDIUM;0,6005813;0,1964402
1705051098,80299;633,76825;Test1;MEDIUM;0,593199;0,1909799
1705051099,80308;634,76831;Test1;MEDIUM;0,5943136;0,1876596
1705051100,80259;635,76813;Test1;MEDIUM;0,5963933;0,184167
1705051101,80257;636,76770;Test1;MEDIUM;0,6051215;0,1929604
1705051102,80268;637,76782;Test1;MEDIUM;0,6238506;0,2017842
1705051103,80243;638,76788;Test1;MEDIUM;0,6318705;0,2062565
1705051104,80226;639,76746;Test1;MEDIUM;0,6369439;0,1993639
1705051105,80202;640,76746;Test1;MEDIUM;0,6480213;0,1977127
1705051106,80260;641,76794;Test1;MEDIUM;0,6219442;0,1898718
1705051107,80164;642,76715;Test1;MEDIUM;0,6199971;0,1918229
1705051108,80157;643,76709;Test1;MEDIUM;0,6221424;0,1880122
1705051109,80206;644,76758;Test1;MEDIUM;0,6396929;0,1922701
1705051110,80230;645,76788;Test1;MEDIUM;0,6289848;0,1821771
1705051111,80250;646,76788;Test1;MEDIUM;0,6299442;0,1729158
1705051112,80215;647,76758;Test1;MEDIUM;0,6225853;0,1559855
1705051113,80199;648,76721;Test1;MEDIUM;0,6194522;0,1439097
1705051114,80179;649,76727;Test1;MEDIUM;0,6080544;0,1315976
1705051115,80194;650,76752;Test1;MEDIUM;0,6234142;0,1232176
1705051116,80264;651,76801;Test1;MEDIUM;0,6416618;0,1079639
1705051117,80158;652,76697;Test1;MEDIUM;0,4575053;0,1027093
1705051118,80205;653,76727;Test1;MEDIUM;0,6560587;0,09677729
1705051119,80195;654,76740;Test1;MEDIUM;0,4514211;0,1004584
1705051120,80000;655,76550;Test1;MEDIUM;0,5827072;0,1113554
1705051121,80147;656,76703;Test1;MEDIUM;0,5775267;0,1278182
1705051122,80061;657,76599;Test1;MEDIUM;0,5866689;0,1315843
1705051123,80259;658,76776;Test1;MEDIUM;0,5586075;0,1377396
1705051124,81260;659,77820;Test1;HIGH;0,6654861;0,1239226
1705051125,80009;660,76550;Test1;HIGH;0,6767209;0,1447861
1705051126,80033;661,76563;Test1;MEDIUM;0,5155941;0,1569553
1705051127,80204;662,76715;Test1;MEDIUM;0,5307004;0,1641712
1705051128,80054;663,76587;Test1;MEDIUM;0,5582065;0,1541913
1705051129,80047;664,76587;Test1;MEDIUM;0,5389997;0,1585526
1705051130,80205;665,76752;Test1;MEDIUM;0,5374461;0,1514464
1705051131,80224;666,76758;Test1;MEDIUM;0,5562117;0,1373824
1705051132,80185;667,76758;Test1;MEDIUM;0,561062;0,1335603
1705051133,80215;668,76770;Test1;MEDIUM;0,5481715;0,1280744
1705051134,80198;669,76758;Test1;MEDIUM;0,5265752;0,1279086
1705051135,80248;670,76770;Test1;MEDIUM;0,5166023;0,1252346
1705051136,80200;671,76715;Test1;MEDIUM;0,508136;0,1249057
1705051137,80207;672,76770;Test1;MEDIUM;0,5034671;0,1225746
1705051138,80232;673,76770;Test1;MEDIUM;0,4813671;0,1199871
1705051139,80204;674,76721;Test1;MEDIUM;0,4716372;0,1179594
1705051140,80196;675,76733;Test1;MEDIUM;0,4740776;0,1191847
1705051141,80237;676,76758;Test1;MEDIUM;0,4721279;0,1198475
1705051142,80278;677,76788;Test1;MEDIUM;0,4657136;0,1263739
1705051143,80268;678,76801;Test1;MEDIUM;0,6468925;0,1267955
1705051144,80239;679,76770;Test1;MEDIUM;0,6256978;0,1358765
1705051145,80015;680,76550;Test1;MEDIUM;0,6202428;0,1334076
1705051146,80160;681,76703;Test1;MEDIUM;0,6196237;0,1449694
1705051147,79999;682,76556;Test1;MEDIUM;0,6184592;0,1442841
1705051148,80192;683,76746;Test1;MEDIUM;0,4356002;0,1390515
1705051149,80189;684,76703;Test1;MEDIUM;0,414827;0,1404397
1705051150,80035;685,76575;Test1;MEDIUM;0,4218601;0,1378567
1705051151,80006;686,76538;Test1;MEDIUM;0,6128387;0,1357985
1705051152,79991;687,76520;Test1;MEDIUM;0,6070976;0,1318147
1705051153,80056;688,76569;Test1;MEDIUM;0,5818926;0,1262527
1705051154,80184;689,76740;Test1;MEDIUM;0,5720702;0,1241171
1705051155,80031;690,76569;Test1;MEDIUM;0,5836496;0,1194093
1705051156,80725;691,77264;Test1;MEDIUM;0,5842024;0,1187228
1705051157,78948;692,75500;Test1;MEDIUM;0,5967565;0,1167385
1705051158,80027;693,76587;Test1;MEDIUM;0,5962861;0,1151673
1705051159,80179;694,76697;Test1;MEDIUM;0,60139;0,1163248
1705051160,81205;695,77728;Test1;MEDIUM;0,5912668;0,1213511
1705051161,80027;696,76581;Test1;MEDIUM;0,5856773;0,1303823
1705051162,79993;697,76550;Test1;MEDIUM;0,5865018;0,1360611
1705051163,80013;698,76575;Test1;MEDIUM;0,5802238;0,1384434
1705051164,80064;699,76587;Test1;MEDIUM;0,5782501;0,138394
1705051165,80153;700,76715;Test1;MEDIUM;0,5703103;0,1454448
1705051166,80051;701,76593;Test1;MEDIUM;0,5688126;0,1548463
1705051167,80617;702,77130;Test1;MEDIUM;0,5700815;0,1615983
1705051168,80247;703,76776;Test1;MEDIUM;0,5728306;0,1605082
1705051169,80247;704,76794;Test1;MEDIUM;0,5797206;0,1600951
1705051170,80035;705,76575;Test1;MEDIUM;0,5799046;0,1591753
1705051171,80047;706,76581;Test1;MEDIUM;0,5899799;0,1589517
1705051172,80052;707,76599;Test1;MEDIUM;0,5984244;0,166031
1705051173,80147;708,76709;Test1;MEDIUM;0,6009475;0,1699945
1705051174,79957;709,76495;Test1;MEDIUM;0,6078473;0,1745585
1705051175,81209;710,77734;Test1;MEDIUM;0,6177024;0,1731348
1705051176,79962;711,76489;Test1;MEDIUM;0,6348697;0,1806019
1705051177,79963;712,76514;Test1;MEDIUM;0,6536756;0,1816445
1705051178,79980;713,76526;Test1;LOW;0,2899884;0,2011345
1705051179,80040;714,76563;Test1;MEDIUM;0,3656529;0,1990798
1705051180,80028;715,76569;Test1;MEDIUM;0,3825657;0,1920417
1705051181,80021;716,76563;Test1;LOW;0,3272112;0,1938016
1705051182,80058;717,76587;Test1;MEDIUM;0,5531471;0,1784809
1705051183,79965;718,76483;Test1;MEDIUM;0,5286308;0,1756601
1705051184,79951;719,76501;Test1;MEDIUM;0,5290152;0,1639218
1705051185,80030;720,76556;Test1;MEDIUM;0,5172472;0,1657874
1705051186,79969;721,76514;Test1;MEDIUM;0,5124066;0,1608321
1705051187,79952;722,76508;Test1;MEDIUM;0,4923015;0,163699
1705051188,79998;723,76544;Test1;MEDIUM;0,4841574;0,1585588
1705051189,79947;724,76501;Test1;MEDIUM;0,5057014;0,1581852
1705051190,80314;725,76837;Test1;MEDIUM;0,5200232;0,167903
1705051191,79970;726,76514;Test1;MEDIUM;0,5245473;0,1638499
1705051192,79962;727,76520;Test1;MEDIUM;0,5280323;0,1667144
1705051193,79968;728,76501;Test1;MEDIUM;0,5278621;0,1691331
1705051194,81156;729,77692;Test1;MEDIUM;0,5228904;0,173272
1705051195,80016;730,76532;Test1;MEDIUM;0,5166698;0,1692368
1705051196,80028;731,76563;Test1;MEDIUM;0,5207567;0,1714863
1705051197,80070;732,76587;Test1;MEDIUM;0,5119387;0,1683073
1705051198,80019;733,76569;Test1;MEDIUM;0,5103747;0,1686886
1705051199,80021;734,76575;Test1;MEDIUM;0,5067227;0,1669316
1705051200,80004;735,76532;Test1;MEDIUM;0,5072021;0,1693059
1705051201,80313;736,76843;Test1;MEDIUM;0,4995505;0,1721946
1705051202,79890;737,76495;Test1;MEDIUM;0,4893386;0,1757716
1705051203,79964;738,76501;Test1;MEDIUM;0,4779053;0,1814933
1705051204,80009;739,76556;Test1;MEDIUM;0,4775542;0,1736681
1705051205,80182;740,76721;Test1;MEDIUM;0,4805664;0,1640099
1705051206,80016;741,76575;Test1;LOW;0,2555635;0,0806504
1705051207,79967;742,76520;Test1;LOW;0,2527232;0,08719572
1705051208,80053;743,76575;Test1;LOW;0,2322906;0,08826835
1705051209,79953;744,76501;Test1;LOW;0,2637364;0,0944835
1705051210,80018;745,76538;Test1;LOW;0,2570489;0,08671202
1705051211,81300;746,77814;Test1;LOW;0,2944714;0,09679499
1705051212,79951;747,76501;Test1;LOW;0,2892545;0,1146108
1705051213,81164;748,77722;Test1;LOW;0,3294326;0,133365
1705051214,80045;749,76563;Test1;LOW;0,313641;0,1321356
1705051215,81226;750,77740;Test1;LOW;0,323649;0,1511765
1705051216,79987;751,76538;Test1;LOW;0,2851335;0,1940239
1705051217,81214;752,77728;Test1;LOW;0,2385598;0,1954628
1705051218,79990;753,76514;Test1;MEDIUM;0,4945486;0,1659908
1705051219,81170;754,77716;Test1;MEDIUM;0,5044573;0,179999
1705051220,79985;755,76495;Test1;MEDIUM;0,5001675;0,1765653
1705051221,81157;756,77710;Test1;MEDIUM;0,5071912;0,175044
1705051222,79986;757,76526;Test1;MEDIUM;0,5036278;0,181709
1705051223,81237;758,77759;Test1;MEDIUM;0,5085719;0,1839726
1705051224,79946;759,76465;Test1;MEDIUM;0,5137101;0,1816769
1705051225,81116;760,77655;Test1;MEDIUM;0,5114621;0,1834079
1705051226,79961;761,76483;Test1;MEDIUM;0,5137216;0,1861847
1705051227,81149;762,77667;Test1;MEDIUM;0,5145045;0,181911
1705051228,79955;763,76514;Test1;MEDIUM;0,5020415;0,1815461
1705051229,81198;764,77716;Test1;MEDIUM;0,4908798;0,1780618
1705051230,79960;765,76483;Test1;MEDIUM;0,487639;0,186684
1705051231,81101;766,77655;Test1;MEDIUM;0,4805719;0,1808783
1705051232,79940;767,76489;Test1;MEDIUM;0,4830157;0,183714
1705051233,81146;768,77667;Test1;MEDIUM;0,4841456;0,1816306
1705051234,79971;769,76526;Test1;MEDIUM;0,4812579;0,185688
1705051235,81111;770,77661;Test1;MEDIUM;0,4674949;0,1827862
1705051236,79941;771,76489;Test1;MEDIUM;0,4672936;0,1796614
1705051237,81158;772,77679;Test1;MEDIUM;0,4679748;0,1859935
1705051238,79972;773,76495;Test1;MEDIUM;0,4805789;0,1845567
1705051239,81132;774,77667;Test1;MEDIUM;0,4944364;0,1711739
1705051240,79969;775,76489;Test1;MEDIUM;0,497814;0,1820422
1705051241,81104;776,77643;Test1;MEDIUM;0,5057368;0,1845261
1705051242,79924;777,76434;Test1;MEDIUM;0,5241669;0,182883
1705051243,81114;778,77655;Test1;MEDIUM;0,5094559;0,1869391
1705051244,79916;779,76459;Test1;MEDIUM;0,5153421;0,1744638
1705051245,81206;780,77728;Test1;MEDIUM;0,5240805;0,1639034
1705051246,79870;781,76416;Test1;MEDIUM;0,5195735;0,1570094
1705051247,81219;782,77728;Test1;MEDIUM;0,5098978;0,1583501
1705051248,79902;783,76428;Test1;MEDIUM;0,4740686;0,1772149
1705051249,81031;784,77588;Test1;MEDIUM;0,4560977;0,1838297
1705051250,79860;785,76416;Test1;MEDIUM;0,6362236;0,1708428
1705051251,81154;786,77673;Test1;MEDIUM;0,6262892;0,164787
1705051252,79356;787,75897;Test1;MEDIUM;0,6058168;0,1595534
1705051253,81102;788,77661;Test1;MEDIUM;0,5949787;0,1552456
1705051254,79858;789,76398;Test1;MEDIUM;0,5906947;0,1515398
1705051255,81152;790,77692;Test1;MEDIUM;0,5897966;0,1502723
1705051256,79871;791,76422;Test1;MEDIUM;0,5888354;0,1509694
1705051257,81092;792,77643;Test1;MEDIUM;0,5861572;0,1553902
1705051258,79887;793,76440;Test1;MEDIUM;0,5866883;0,1565461
1705051259,81089;794,77631;Test1;MEDIUM;0,5845993;0,1545375
1705051260,79889;795,76428;Test1;MEDIUM;0,587055;0,1589791
1705051261,81098;796,77637;Test1;MEDIUM;0,591287;0,164649
1705051262,79861;797,76404;Test1;MEDIUM;0,5998237;0,1691468
1705051263,81217;798,77765;Test1;MEDIUM;0,5936265;0,1703038
1705051264,81058;799,77618;Test1;MEDIUM;0,6101984;0,179392
1705051265,81053;800,77612;Test1;MEDIUM;0,6008565;0,1779006
1705051266,79868;801,76392;Test1;MEDIUM;0,6075284;0,1867139
1705051267,81085;802,77612;Test1;MEDIUM;0,6045923;0,1885213
1705051268,81062;803,77588;Test1;MEDIUM;0,6046448;0,1884288
1705051269,81085;804,77625;Test1;MEDIUM;0,6054161;0,1849203
1705051270,79870;805,76385;Test1;MEDIUM;0,6102735;0,1830248
1705051271,81062;806,77588;Test1;MEDIUM;0,6011463;0,1762322
1705051272,79934;807,76453;Test1;MEDIUM;0,6008712;0,1753663
1705051273,80996;808,77551;Test1;MEDIUM;0,6017874;0,1709556
1705051274,79926;809,76465;Test1;MEDIUM;0,606722;0,1731314
1705051275,81034;810,77594;Test1;MEDIUM;0,6108581;0,1652436
1705051276,79915;811,76434;Test1;MEDIUM;0,6125559;0,1614034
1705051277,81099;812,77618;Test1;MEDIUM;0,6165605;0,1585126
1705051278,79871;813,76410;Test1;MEDIUM;0,6177019;0,1624337
1705051279,81106;814,77643;Test1;MEDIUM;0,6204493;0,1629745
1705051280,79919;815,76453;Test1;MEDIUM;0,6362974;0,1735812
1705051281,81160;816,77692;Test1;MEDIUM;0,646148;0,1762398
1705051282,79865;817,76385;Test1;MEDIUM;0,4666635;0,1781095
1705051283,80810;818,77368;Test1;MEDIUM;0,4690524;0,1852275
1705051284,79913;819,76428;Test1;MEDIUM;0,481818;0,1844306
1705051285,81043;820,77576;Test1;MEDIUM;0,4813118;0,185925
1705051286,79867;821,76416;Test1;HIGH;0,6734108;0,1853658
1705051287,81027;822,77563;Test1;MEDIUM;0,4834124;0,1811886
1705051288,79857;823,76416;Test1;HIGH;0,6767252;0,1752387
1705051289,79776;824,76349;Test1;HIGH;0,6831427;0,1765257
1705051290,79815;825,76355;Test1;HIGH;0,6808729;0,1713236
1705051291,81041;826,77570;Test1;HIGH;0,6953424;0,1831847
1705051292,79849;827,76361;Test1;MEDIUM;0,5088787;0,1823903
1705051293,81049;828,77570;Test1;MEDIUM;0,5304132;0,1745512
1705051294,79796;829,76349;Test1;MEDIUM;0,5248904;0,1710352
1705051295,81041;830,77557;Test1;HIGH;0,7146993;0,1693842
1705051296,81041;831,77557;Test1;MEDIUM;0,5236692;0,1687741
1705051297,81091;832,77612;Test1;HIGH;0,724438;0,1638422
1705051298,81036;833,77557;Test1;MEDIUM;0,5415448;0,1621847
1705051299,81086;834,77625;Test1;MEDIUM;0,5350637;0,1668114
1705051300,81022;835,77551;Test1;MEDIUM;0,5220309;0,1799563
1705051301,79838;836,76398;Test1;MEDIUM;0,5381298;0,1754886
1705051302,79791;837,76343;Test1;MEDIUM;0,5393581;0,1735255
1705051303,79742;838,76294;Test1;MEDIUM;0,5425814;0,1653952
1705051304,81007;839,77551;Test1;MEDIUM;0,5397961;0,1568
1705051305,81045;840,77582;Test1;MEDIUM;0,540894;0,1601114
1705051306,81005;841,77527;Test1;MEDIUM;0,5436395;0,1740796
1705051307,81024;842,77557;Test1;MEDIUM;0,5390365;0,1723823
1705051308,79827;843,76343;Test1;MEDIUM;0,5428134;0,169068
1705051309,79828;844,76355;Test1;MEDIUM;0,5418212;0,1593482
1705051310,79774;845,76324;Test1;MEDIUM;0,5383425;0,1565479
1705051311,79792;846,76349;Test1;MEDIUM;0,537185;0,1539431
1705051312,79870;847,76392;Test1;MEDIUM;0,5342016;0,1540633
1705051313,79933;848,76447;Test1;MEDIUM;0,5293498;0,1490326
1705051314,79818;849,76367;Test1;MEDIUM;0,5227203;0,1562642
1705051315,79866;850,76404;Test1;MEDIUM;0,5347743;0,1597557
1705051316,79815;851,76349;Test1;MEDIUM;0,5373047;0,1638889
1705051317,79865;852,76385;Test1;MEDIUM;0,5255225;0,1747359
1705051318,79845;853,76373;Test1;MEDIUM;0,5273271;0,1823144
1705051319,79852;854,76373;Test1;MEDIUM;0,5308375;0,1731992
1705051320,79808;855,76355;Test1;MEDIUM;0,5255822;0,1641083
1705051321,79840;856,76355;Test1;MEDIUM;0,5286286;0,1619677
1705051322,80617;857,77142;Test1;MEDIUM;0,525561;0,1643467
1705051323,79810;858,76367;Test1;MEDIUM;0,5172436;0,1698213
1705051324,79847;859,76385;Test1;MEDIUM;0,5097204;0,1696896
1705051325,79848;860,76361;Test1;MEDIUM;0,5116177;0,1760981
1705051326,79846;861,76379;Test1;MEDIUM;0,5084874;0,1765437
1705051327,79875;862,76392;Test1;LOW;0,2474594;0,2038745
1705051328,79803;863,76349;Test1;MEDIUM;0,4933081;0,2088368
1705051329,79808;864,76392;Test1;MEDIUM;0,4819533;0,2102125
1705051330,81054;865,77570;Test1;MEDIUM;0,4811662;0,2051329
1705051331,81003;866,77533;Test1;MEDIUM;0,4906186;0,1918879
1705051332,79781;867,76337;Test1;MEDIUM;0,4783043;0,1886863
1705051333,79849;868,76373;Test1;MEDIUM;0,4960249;0,1847492
1705051334,81049;869,77576;Test1;MEDIUM;0,4873083;0,1829961
1705051335,79797;870,76343;Test1;MEDIUM;0,5013771;0,1735675
1705051336,80999;871,77515;Test1;MEDIUM;0,4606414;0,1648697
1705051434,81239;969,77759;Test1;MEDIUM;0,4673167;0,08186442
1705051435,80235;970,76770;Test1;MEDIUM;0,4822154;0,08593552
1705051436,81283;971,77814;Test1;MEDIUM;0,5371209;0,09189133
1705051437,80239;972,76782;Test1;MEDIUM;0,4899463;0,1045681
1705051438,81222;973,77765;Test1;MEDIUM;0,4777178;0,09754421
1705051439,80254;974,76770;Test1;MEDIUM;0,4963823;0,1090146
1705051440,81335;975,77869;Test1;MEDIUM;0,5158794;0,1028567
1705051441,80266;976,76788;Test1;MEDIUM;0,5343443;0,1102784
1705051442,81220;977,77771;Test1;MEDIUM;0,5161813;0,1143631
1705051443,80280;978,76831;Test1;HIGH;0,690881;0,09352885
1705051444,81204;979,77747;Test1;HIGH;0,6935842;0,07921821
1705051445,80328;980,76880;Test1;HIGH;0,6914575;0,08040037
1705051446,81218;981,77765;Test1;HIGH;0,6868443;0,08078759
1705051447,80270;982,76807;Test1;HIGH;0,6735613;0,08516295
1705051448,81307;983,77820;Test1;HIGH;0,6614581;0,08488106
1705051449,80326;984,76868;Test1;HIGH;0,6605084;0,08402826
1705051450,81257;985,77789;Test1;MEDIUM;0,6557635;0,08389644
1705051451,80263;986,76801;Test1;HIGH;0,6746927;0,08592312
1705051452,81231;987,77771;Test1;HIGH;0,6791884;0,0861837
1705051453,80283;988,76807;Test1;HIGH;0,6894735;0,08704294
1705051454,81295;989,77814;Test1;HIGH;0,7113457;0,0884591
1705051455,80251;990,76801;Test1;MEDIUM;0,5252603;0,08562374
1705051456,81233;991,77771;Test1;MEDIUM;0,5372076;0,08170298
1705051457,80766;992,77307;Test1;MEDIUM;0,5492309;0,07303672
1705051458,80692;993,77246;Test1;MEDIUM;0,5500808;0,07150329
1705051459,79536;994,76080;Test1;MEDIUM;0,5196738;0,06435721
1705051460,80777;995,77289;Test1;MEDIUM;0,5685015;0,05974308
1705051461,79426;996,76001;Test1;MEDIUM;0,610685;0,05614565
1705051462,80726;997,77271;Test1;LOW;0,250122;0,09471642
1705051463,79504;998,76038;Test1;MEDIUM;0,4653582;0,1079776
1705051464,80765;999,77289;Test1;LOW;0,266214;0,1198151
1705051465,80713;1000,77258;Test1;MEDIUM;0,506731;0,1270451
1705051466,80754;1001,77289;Test1;HIGH;0,693975;0,1356023
1705051467,80679;1002,77234;Test1;HIGH;0,7018003;0,1294435
1705051468,80746;1003,77307;Test1;HIGH;0,6768221;0,1314332
1705051469,80709;1004,77252;Test1;MEDIUM;0,4986903;0,1341176
1705051470,80863;1005,77423;Test1;MEDIUM;0,4747561;0,150008
1705051471,80961;1006,77478;Test1;MEDIUM;0,4757965;0,1475933
1705051472,80862;1007,77417;Test1;MEDIUM;0,4804599;0,1450776
1705051473,80144;1008,76691;Test1;MEDIUM;0,4857467;0,1327282
1705051474,80858;1009,77399;Test1;MEDIUM;0,4891322;0,1257242
1705051475,80854;1010,77374;Test1;MEDIUM;0,489397;0,1219772
1705051476,80876;1011,77399;Test1;MEDIUM;0,4756234;0,1212669
1705051477,79617;1012,76160;Test1;MEDIUM;0,4786682;0,119431
1705051478,80850;1013,77386;Test1;MEDIUM;0,458387;0,1269536
1705051479,79602;1014,76129;Test1;MEDIUM;0,4787177;0,1149091
1705051480,80901;1015,77423;Test1;MEDIUM;0,4794989;0,1090881
1705051481,80814;1016,77368;Test1;MEDIUM;0,4845518;0,1114151
1705051482,80893;1017,77429;Test1;MEDIUM;0,5102394;0,09876392
1705051483,80843;1018,77399;Test1;MEDIUM;0,4944153;0,1099624
1705051484,80940;1019,77460;Test1;HIGH;0,7124054;0,1132282
