userID;fecha
FakeUser42;11/01/2024_16:33
unixTimestamp;Timestamp;Situacion;Carga Cognitiva;Valor;Desviación
1704987324,20700;117,54691;Test1;MEDIUM;0,3909083;0,1816671
1704987325,20745;118,54733;Test1;MEDIUM;0,4086056;0,1954619
1704987326,20698;119,54679;Test1;MEDIUM;0,3965113;0,2202704
1704987327,20681;120,54667;Test1;MEDIUM;0,3854005;0,2267975
1704987328,20781;121,54762;Test1;HIGH;0,8307515;0,2330887
1704987329,20681;122,54691;Test1;MEDIUM;0,3617715;0,2321991
1704987330,19505;123,53487;Test1;HIGH;0,7149633;0,2335964
1704987331,20878;124,54871;Test1;HIGH;0,7162584;0,2234248
1704987332,19499;125,53497;Test1;HIGH;0,6863955;0,1987848
1704987333,20672;126,54661;Test1;HIGH;0,6804594;0,1830251
1704987334,20674;127,54659;Test1;HIGH;0,6925734;0,1408726
1704987335,20620;128,54630;Test1;HIGH;0,7014734;0,1118854
1704987336,20618;129,54633;Test1;HIGH;0,6996739;0,1040572
1704987337,20667;130,54645;Test1;HIGH;0,6982711;0,09192606
1704987338,19508;131,53497;Test1;MEDIUM;0,5319939;0,09739641
1704987339,19833;132,53833;Test1;MEDIUM;0,5226843;0,1065432
1704987340,20983;133,54977;Test1;MEDIUM;0,5514103;0,09933954
1704987341,19785;134,53821;Test1;MEDIUM;0,5858842;0,1036705
1704987342,19606;135,53644;Test1;MEDIUM;0,6031003;0,1065565
1704987343,20709;136,54715;Test1;MEDIUM;0,5530983;0,1182923
1704987344,19456;137,53470;Test1;MEDIUM;0,5245901;0,1290285
1704987345,20708;138,54712;Test1;HIGH;0,7118814;0,1272278
1704987346,19510;139,53494;Test1;HIGH;0,7043158;0,1065908
1704987347,20753;140,54752;Test1;HIGH;0,7069219;0,1059185
1704987348,19519;141,53503;Test1;HIGH;0,7171767;0,1139776
1704987349,20700;142,54684;Test1;HIGH;0,7206188;0,121646
1704987350,19502;143,53500;Test1;HIGH;0,7321043;0,1318004
1704987351,20698;144,54681;Test1;HIGH;0,7476075;0,1289953
1704987352,19508;145,53513;Test1;HIGH;0,738836;0,1259647
1704987353,20696;146,54681;Test1;HIGH;0,7456741;0,1217377
1704987354,19455;147,53436;Test1;HIGH;0,7424278;0,1255668
1704987355,20645;148,54636;Test1;HIGH;0,7294739;0,1171262
1704987356,20593;149,54599;Test1;HIGH;0,7224962;0,1162317
1704987357,20640;150,54617;Test1;HIGH;0,7034484;0,1267904
1704987358,20689;151,54678;Test1;HIGH;0,694525;0,1337854
1704987359,20588;152,54572;Test1;HIGH;0,6784507;0,1410438
1704987360,20589;153,54568;Test1;HIGH;0,6757026;0,1459695
1704987361,20835;154,54871;Test1;MEDIUM;0,6381791;0,1519203
1704987362,20634;155,54623;Test1;MEDIUM;0,6335623;0,1503444
1704987363,20685;156,54678;Test1;MEDIUM;0,6278289;0,1390073
1704987364,20930;157,54947;Test1;MEDIUM;0,6480753;0,1378656
1704987365,20580;158,54587;Test1;MEDIUM;0,6459037;0,1195574
1704987366,20578;159,54565;Test1;MEDIUM;0,6437281;0,1298915
1704987367,21027;160,55017;Test1;HIGH;0,6730975;0,1382037
1704987368,20576;161,54562;Test1;HIGH;0,6637781;0,1502839
1704987369,20577;162,54556;Test1;HIGH;0,6881953;0,1391229
1704987370,21072;163,55087;Test1;HIGH;0,6975304;0,1476435
1704987371,20572;164,54565;Test1;HIGH;0,6776118;0,1476332
1704987372,19409;165,53384;Test1;HIGH;0,6708666;0,1657909
1704987373,21018;166,55042;Test1;MEDIUM;0,499787;0,1629403
1704987374,19407;167,53397;Test1;MEDIUM;0,5102076;0,1736548
1704987375,20567;168,54584;Test1;MEDIUM;0,4722296;0,1840972
1704987376,19456;169,53433;Test1;HIGH;0,6622027;0,1989963
1704987377,20564;170,54541;Test1;MEDIUM;0,6405244;0,2083802
1704987378,19402;171,53403;Test1;MEDIUM;0,6431882;0,2181821
1704987379,20563;172,54547;Test1;MEDIUM;0,6389594;0,2228067
1704987380,19400;173,53397;Test1;MEDIUM;0,6410992;0,2102133
1704987381,20608;174,54593;Test1;MEDIUM;0,6403943;0,2031952
1704987382,19396;175,53391;Test1;MEDIUM;0,6430612;0,1913446
1704987383,20556;176,54562;Test1;MEDIUM;0,6474254;0,1827291
1704987384,19591;177,53574;Test1;HIGH;0,6656219;0,1645644
1704987385,20883;178,54892;Test1;HIGH;0,673279;0,1460522
1704987386,19707;179,53717;Test1;HIGH;0,6830641;0,1313797
1704987387,20898;180,54901;Test1;HIGH;0,6834551;0,1283022
1704987388,19715;181,53720;Test1;HIGH;0,6944772;0,1114415
1704987389,20895;182,54880;Test1;HIGH;0,6944542;0,09585454
1704987390,25318;183,59302;Test1;HIGH;0,7356271;0,1191961
1704987391,20892;184,54889;Test1;HIGH;0,7363842;0,1250179
1704987392,19694;185,53699;Test1;HIGH;0,6853473;0,09635045
1704987393,20890;186,54886;Test1;HIGH;0,6850309;0,08966617
1704987394,19691;187,53711;Test1;HIGH;0,6796107;0,09120243
1704987395,20889;188,54898;Test1;HIGH;0,673586;0,09066677
1704987396,19725;189,53735;Test1;HIGH;0,6717148;0,09213222
1704987397,20884;190,54886;Test1;HIGH;0,6701688;0,09400584
1704987398,19719;191,53729;Test1;HIGH;0,6654557;0,09889591
1704987399,20883;192,54895;Test1;HIGH;0,6609987;0,09573246
1704987400,19707;193,53702;Test1;HIGH;0,6658857;0,09195692
1704987401,20885;194,54904;Test1;HIGH;0,660012;0,1020745
1704987402,19738;195,53778;Test1;HIGH;0,6652713;0,1055579
1704987403,20937;196,54932;Test1;HIGH;0,6693963;0,1048839
1704987404,19764;197,53745;Test1;HIGH;0,6651436;0,1079154
1704987405,20927;198,54935;Test1;HIGH;0,6643467;0,1175356
1704987406,19723;199,53754;Test1;MEDIUM;0,6595356;0,1305853
1704987407,20922;200,54907;Test1;HIGH;0,6613065;0,1306095
1704987408,19754;201,53763;Test1;MEDIUM;0,6538415;0,1391288
1704987409,20920;202,54926;Test1;MEDIUM;0,6277109;0,1482434
1704987410,19724;203,53766;Test1;MEDIUM;0,6326018;0,1738518
1704987411,20933;204,54941;Test1;MEDIUM;0,6421762;0,1923549
1704987412,19731;205,53735;Test1;MEDIUM;0,656628;0,2212361
1704987413,20925;206,54944;Test1;MEDIUM;0,6451125;0,2184099
1704987414,19705;207,53735;Test1;MEDIUM;0,6450927;0,2121224
1704987415,21001;208,55005;Test1;MEDIUM;0,6319945;0,2103123
1704987416,19735;209,53735;Test1;MEDIUM;0,6396991;0,1993561
1704987417,20932;210,54929;Test1;MEDIUM;0,6225629;0,1855744
1704987418,19743;211,53745;Test1;MEDIUM;0,6257149;0,1769572
1704987419,20928;212,54901;Test1;MEDIUM;0,6240821;0,1643428
1704987420,19711;213,53687;Test1;MEDIUM;0,6416351;0,1421204
1704987421,20847;214,54846;Test1;MEDIUM;0,6422941;0,1314422
1704987422,19682;215,53671;Test1;HIGH;0,666337;0,1138232
1704987423,20882;216,54889;Test1;HIGH;0,6841819;0,09994131
1704987424,19702;217,53687;Test1;HIGH;0,6889944;0,1011986
1704987425,20879;218,54889;Test1;HIGH;0,6769146;0,1026018
1704987426,19650;219,53671;Test1;HIGH;0,6896272;0,09984323
1704987427,20871;220,54865;Test1;HIGH;0,6887802;0,1009646
1704987428,19672;221,53687;Test1;HIGH;0,6968584;0,09935082
1704987429,20940;222,54922;Test1;HIGH;0,687634;0,1039869
1704987430,20849;223,54868;Test1;HIGH;0,7022508;0,1067996
1704987431,20856;224,54831;Test1;HIGH;0,6981348;0,1092294
1704987432,19692;225,53683;Test1;HIGH;0,7073185;0,1087121
1704987433,20853;226,54828;Test1;HIGH;0,7057282;0,1039466
1704987434,19648;227,53662;Test1;HIGH;0,7081268;0,1007428
1704987435,20854;228,54837;Test1;HIGH;0,698;0,1044852
1704987436,19688;229,53668;Test1;HIGH;0,6867265;0,1034701
1704987437,20933;230,54910;Test1;HIGH;0,6977649;0,09381458
1704987438,19669;231,53720;Test1;HIGH;0,6844748;0,09695955
1704987439,20881;232,54895;Test1;HIGH;0,6938671;0,1021432
1704987440,19619;233,53641;Test1;HIGH;0,705592;0,1113908
1704987441,20878;234,54861;Test1;HIGH;0,7256904;0,1121072
1704987442,19665;235,53702;Test1;HIGH;0,7008848;0,1188015
1704987443,20875;236,54877;Test1;HIGH;0,7108196;0,1194866
1704987444,19614;237,53635;Test1;HIGH;0,6859105;0,1307127
1704987445,20924;238,54916;Test1;HIGH;0,695009;0,1334897
1704987446,19681;239,53714;Test1;HIGH;0,7085121;0,137258
1704987447,20927;240,54922;Test1;MEDIUM;0,5078837;0,1416745
1704987448,19636;241,53647;Test1;MEDIUM;0,5032626;0,1407581
1704987449,20841;242,54840;Test1;HIGH;0,6950278;0,1390065
1704987450,19605;243,53662;Test1;MEDIUM;0,5005404;0,1383386
1704987451,20915;244,54904;Test1;HIGH;0,6842641;0,1421126
1704987452,19656;245,53674;Test1;HIGH;0,6866587;0,1419547
1704987453,20913;246,54916;Test1;HIGH;0,6805565;0,1447014
1704987454,19625;247,53650;Test1;HIGH;0,6763618;0,1387716
1704987455,20911;248,54901;Test1;HIGH;0,6756155;0,126882
1704987456,19634;249,53683;Test1;HIGH;0,6757306;0,11958
1704987457,20910;250,54913;Test1;HIGH;0,6747415;0,1220407
1704987458,19648;251,53622;Test1;HIGH;0,6667048;0,1292682
1704987459,20905;252,54883;Test1;HIGH;0,6713096;0,1279966
1704987460,19641;253,53671;Test1;HIGH;0,6691065;0,1300074
1704987461,21066;254,55060;Test1;HIGH;0,6699749;0,1404897
1704987462,19904;255,53894;Test1;HIGH;0,7004532;0,1901928
1704987463,21014;256,55020;Test1;HIGH;0,6721479;0,1894571
1704987464,18813;257,52802;Test1;MEDIUM;0,6478072;0,1825021
1704987465,21444;258,55420;Test1;MEDIUM;0,6369024;0,1872676
1704987466,19754;259,53751;Test1;MEDIUM;0,6517851;0,1863676
1704987467,20845;260,54895;Test1;HIGH;0,6654814;0,1883962
1704987468,19629;261,53674;Test1;MEDIUM;0,4887177;0,1864563
1704987469,20886;262,54898;Test1;HIGH;0,6877222;0,1928949
1704987470,19724;263,53723;Test1;HIGH;0,6927254;0,1969888
1704987471,20938;264,54935;Test1;HIGH;0,6788552;0,2107486
1704987472,19765;265,53741;Test1;HIGH;0,6659382;0,22586
1704987473,20887;266,54858;Test1;HIGH;0,6719685;0,2264192
1704987474,19714;267,53732;Test1;HIGH;0,6831378;0,2071972
1704987475,20845;268,54858;Test1;HIGH;0,6902673;0,2075026
1704987476,19700;269,53702;Test1;HIGH;0,691655;0,2052755
1704987477,20886;270,54865;Test1;HIGH;0,7081499;0,211796
1704987478,19693;271,53708;Test1;HIGH;0,7085122;0,2058265
1704987479,20993;272,54993;Test1;HIGH;0,7200671;0,2050427
1704987480,19743;273,53732;Test1;HIGH;0,7231364;0,199398
1704987481,20877;274,54874;Test1;HIGH;0,7436634;0,1968295
1704987482,19700;275,53690;Test1;HIGH;0,7400992;0,1914115
1704987483,20826;276,54846;Test1;HIGH;0,7315063;0,1913031
1704987484,19695;277,53708;Test1;HIGH;0,6975175;0,1880593
1704987485,20820;278,54840;Test1;HIGH;0,6845046;0,1750493
1704987486,19599;279,53659;Test1;HIGH;0,6811898;0,1686223
1704987487,20871;280,54871;Test1;HIGH;0,6773959;0,1650427
1704987488,19723;281,53702;Test1;HIGH;0,6829312;0,1686776
1704987489,20869;282,54861;Test1;HIGH;0,6962425;0,1931698
1704987490,19684;283,53693;Test1;HIGH;0,6602494;0,1893183
1704987491,20864;284,54861;Test1;MEDIUM;0,6456994;0,1834372
1704987492,19690;285,53693;Test1;MEDIUM;0,6536833;0,1762089
1704987493,20860;286,54834;Test1;MEDIUM;0,6552372;0,1747885
1704987494,19659;287,53653;Test1;HIGH;0,6858335;0,1740334
1704987495,20882;288,54868;Test1;HIGH;0,6924385;0,1909974
1704987496,19648;289,53659;Test1;HIGH;0,7108846;0,1978222
1704987497,20856;290,54852;Test1;HIGH;0,6838165;0,2124013
1704987498,19647;291,53662;Test1;HIGH;0,6743337;0,2130868
1704987499,20854;292,54858;Test1;MEDIUM;0,6583741;0,2123758
1704987500,19626;293,53604;Test1;MEDIUM;0,6512351;0,2068668
1704987501,20851;294,54834;Test1;MEDIUM;0,6348362;0,2111262
1704987502,19644;295,53668;Test1;MEDIUM;0,6450995;0,2202163
1704987503,20799;296,54819;Test1;LOW;0,2271288;0,2252095
1704987504,19642;297,53653;Test1;LOW;0,2735949;0,217007
1704987505,20848;298,54858;Test1;LOW;0,2435354;0,2220965
1704987506,19640;299,53625;Test1;LOW;0,2139848;0,2138421
